   5.0000000e+00   1.2750000e+01   1.4000000e+01
   6.0000000e+00  -5.0000000e+00   5.0000000e+01
   7.0000000e+00  -3.5000000e+01   4.0000000e+01
   8.0000000e+00   1.0000000e+01   1.3000000e+02
   9.0000000e+00   8.0000000e+02   1.2000000e+03
   1.0000000e+01  -1.0000000e-01   3.5000000e-01
   1.1000000e+01  -5.0000000e+00   2.5000000e+03
   1.2000000e+01  -5.0000000e+00   2.5000000e+02
   1.3000000e+01  -1.0000000e+00   1.6500000e+03
   1.4000000e+01  -1.2000000e+01   1.5000000e+03
   1.5000000e+01  -5.0000000e+00   2.5000000e+02
   1.6000000e+01  -5.0000000e+01   4.5000000e+02
   1.7000000e+01   0.0000000e+00   6.8000000e+02
   1.8000000e+01  -1.5000000e+01   1.2000000e+03
   1.9000000e+01  -1.5000000e+02   6.0000000e+01
   2.0000000e+01  -1.0000000e+01   1.0000000e+02
   2.1000000e+01  -4.0000000e+02   1.0000000e+03
   2.2000000e+01  -8.0000000e-01   1.5000000e+00
   2.3000000e+01  -1.5000000e+00   1.2000000e+00
   2.4000000e+01  -1.0000000e+00   1.5000000e+00
   2.5000000e+01  -1.0000000e+00   2.0000000e+00
   2.6000000e+01   0.0000000e+00   1.3000000e+01
   2.7000000e+01   0.0000000e+00   3.6000000e+02
   2.8000000e+01  -5.0000000e-02   3.6000000e+02
   2.9000000e+01   0.0000000e+00   7.5000000e+03
   3.0000000e+01   0.0000000e+00   6.0000000e+03
   3.1000000e+01   0.0000000e+00   1.5000000e+03
   3.2000000e+01   0.0000000e+00   1.5500000e+03
   3.3000000e+01   0.0000000e+00   2.0000000e+03
   3.4000000e+01   0.0000000e+00   8.0000000e+02
   3.5000000e+01   0.0000000e+00   8.0000000e+03
   3.6000000e+01   0.0000000e+00   8.0000000e+03
   3.7000000e+01   0.0000000e+00   5.0000000e+03
   3.8000000e+01   0.0000000e+00   2.2500000e+03
   3.9000000e+01   0.0000000e+00   4.0000000e+03
   4.0000000e+01   0.0000000e+00   4.0000000e+03
   4.1000000e+01   0.0000000e+00   1.0000000e+03
   4.2000000e+01   0.0000000e+00   1.0000000e+03
   4.3000000e+01   0.0000000e+00   2.0000000e+02
   4.4000000e+01   0.0000000e+00   2.5000000e+02
   4.5000000e+01   0.0000000e+00   3.0000000e+02
   4.6000000e+01   0.0000000e+00   1.2000000e+02
   4.7000000e+01   0.0000000e+00   1.5000000e+03
   4.8000000e+01   0.0000000e+00   1.1000000e+03
   4.9000000e+01   0.0000000e+00   1.0000000e+03
   5.0000000e+01   0.0000000e+00   3.1000000e+02
   5.1000000e+01   0.0000000e+00   5.0000000e+02
   5.2000000e+01   0.0000000e+00   5.0000000e+02
   5.3000000e+01   0.0000000e+00   5.0000000e-01
   5.4000000e+01  -1.0000000e+03   1.0000000e+03
   5.5000000e+01  -1.5000000e+01   3.0000000e+01
   5.6000000e+01   0.0000000e+00   5.0000000e-01
   5.7000000e+01  -1.0000000e+03   1.0000000e+03
   5.8000000e+01  -1.5000000e+01   3.0000000e+01
   5.9000000e+01   0.0000000e+00   5.0000000e-01
   6.0000000e+01  -1.0000000e+03   1.0000000e+03
   6.1000000e+01  -1.5000000e+01   3.0000000e+01
   6.2000000e+01   0.0000000e+00   5.0000000e-01
   6.3000000e+01  -1.0000000e+03   1.0000000e+03
   6.4000000e+01  -1.5000000e+01   3.0000000e+01
   6.5000000e+01   0.0000000e+00   5.0000000e-01
   6.6000000e+01  -1.0000000e+03   1.0000000e+03
   6.7000000e+01  -1.5000000e+01   3.0000000e+01
   6.8000000e+01   0.0000000e+00   5.0000000e-01
   6.9000000e+01  -1.0000000e+03   1.0000000e+03
   7.0000000e+01  -1.5000000e+01   3.0000000e+01
   7.1000000e+01   0.0000000e+00   5.0000000e-01
   7.2000000e+01  -1.0000000e+03   1.0000000e+03
   7.3000000e+01  -1.5000000e+01   3.0000000e+01
   7.4000000e+01   0.0000000e+00   5.0000000e-01
   7.5000000e+01  -1.0000000e+03   1.0000000e+03
   7.6000000e+01  -1.5000000e+01   3.0000000e+01
   7.7000000e+01   0.0000000e+00   5.0000000e-01
   7.8000000e+01  -1.0000000e+03   1.0000000e+03
   7.9000000e+01  -1.5000000e+01   3.0000000e+01
   8.0000000e+01   0.0000000e+00   5.0000000e-01
   8.1000000e+01  -1.0000000e+03   1.0000000e+03
   8.2000000e+01  -1.5000000e+01   3.0000000e+01
   8.3000000e+01   0.0000000e+00   5.0000000e-01
   8.4000000e+01  -1.0000000e+03   1.0000000e+03
   8.5000000e+01  -1.5000000e+01   3.0000000e+01
   8.6000000e+01   0.0000000e+00   5.0000000e-01
   8.7000000e+01  -1.0000000e+03   1.0000000e+03
   8.8000000e+01  -1.5000000e+01   3.0000000e+01
   8.9000000e+01  -5.0000000e-02   6.0000000e+01
   9.0000000e+01   2.0000000e+02   1.0000000e+03
